Modelos,Vizinhos Proximos,Escala dos Dados,Variáveis Utilizadas,Acurácia Média,Recall Médio,Precisão Média
KNeighborsClassifier(n_neighbors=23),23,RobustScaler,6,0.9339298245614035,0.9100995732574682,0.9573655103066867
KNeighborsClassifier(n_neighbors=21),21,RobustScaler,6,0.9339298245614035,0.9100995732574682,0.9573655103066867
KNeighborsClassifier(n_neighbors=17),17,RobustScaler,6,0.9339298245614035,0.9153627311522048,0.9518192918192918
KNeighborsClassifier(n_neighbors=19),19,Original,7,0.9339298245614035,0.9206258890469418,0.9471409292461924
KNeighborsClassifier(n_neighbors=9),9,RobustScaler,7,0.9339298245614035,0.9102418207681365,0.9575652575652576
KNeighborsClassifier(n_neighbors=1),1,Original,27,0.9339298245614035,0.9365576102418208,0.9340443040057931
KNeighborsClassifier(),5,StandardScaler,4,0.9339298245614035,0.9207681365576101,0.9470634920634922
KNeighborsClassifier(n_neighbors=23),23,QuantileTransformer,16,0.9339298245614035,0.8995732574679943,0.966304792187145
KNeighborsClassifier(n_neighbors=19),19,MinMaxScaler,9,0.9339298245614035,0.9100995732574682,0.9576658106069871
KNeighborsClassifier(n_neighbors=25),25,QuantileTransformer,8,0.9339298245614035,0.9153627311522048,0.9517834576658106
KNeighborsClassifier(n_neighbors=25),25,MinMaxScaler,4,0.9339298245614035,0.9048364153627311,0.9629304029304031
KNeighborsClassifier(n_neighbors=19),19,QuantileTransformer,8,0.9339298245614035,0.9153627311522048,0.9517834576658106
KNeighborsClassifier(n_neighbors=19),19,QuantileTransformer,10,0.9339298245614035,0.9049786628733998,0.9618209939262572
KNeighborsClassifier(n_neighbors=17),17,QuantileTransformer,7,0.9339298245614035,0.9207681365576104,0.9472962781786312
KNeighborsClassifier(n_neighbors=23),23,QuantileTransformer,7,0.9339298245614035,0.9153627311522048,0.9517834576658106
KNeighborsClassifier(n_neighbors=25),25,QuantileTransformer,7,0.9339298245614035,0.9100995732574682,0.9574875574875575
KNeighborsClassifier(n_neighbors=3),3,Normalizer,9,0.9339298245614035,0.931294452347084,0.9370041093725303
KNeighborsClassifier(n_neighbors=17),17,QuantileTransformer,8,0.9339298245614035,0.9153627311522048,0.9517834576658106
KNeighborsClassifier(n_neighbors=1),1,StandardScaler,27,0.9339298245614035,0.9365576102418208,0.9340443040057931
KNeighborsClassifier(n_neighbors=7),7,Original,12,0.9339298245614035,0.9100995732574682,0.9572161172161173
KNeighborsClassifier(n_neighbors=15),15,MaxAbsScaler,7,0.9339298245614035,0.9153627311522048,0.951651224592401
KNeighborsClassifier(n_neighbors=21),21,MinMaxScaler,9,0.9339298245614035,0.9100995732574682,0.9576658106069871
KNeighborsClassifier(n_neighbors=13),13,StandardScaler,8,0.9339298245614035,0.9206258890469418,0.946554699495876
KNeighborsClassifier(n_neighbors=25),25,QuantileTransformer,15,0.9339298245614035,0.9153627311522048,0.9510108604845445
KNeighborsClassifier(n_neighbors=9),9,MinMaxScaler,10,0.9339298245614035,0.926031294452347,0.9422270072270071
KNeighborsClassifier(n_neighbors=15),15,RobustScaler,13,0.9339298245614035,0.9048364153627311,0.9613489087173297
KNeighborsClassifier(n_neighbors=9),9,QuantileTransformer,6,0.9339298245614035,0.9207681365576104,0.9472962781786312
KNeighborsClassifier(n_neighbors=19),19,QuantileTransformer,15,0.9339298245614035,0.9048364153627311,0.9610221113317088
KNeighborsClassifier(n_neighbors=11),11,RobustScaler,9,0.9338947368421053,0.9207681365576104,0.947972972972973
KNeighborsClassifier(n_neighbors=11),11,RobustScaler,7,0.9338947368421053,0.9153627311522048,0.9524370524370525
KNeighborsClassifier(n_neighbors=11),11,Original,7,0.9338947368421053,0.9153627311522048,0.9524370524370525
KNeighborsClassifier(n_neighbors=1),1,MinMaxScaler,22,0.9338947368421053,0.931294452347084,0.938625730994152
KNeighborsClassifier(n_neighbors=1),1,StandardScaler,16,0.9338947368421053,0.9365576102418208,0.9335658829561269
KNeighborsClassifier(n_neighbors=3),3,MinMaxScaler,4,0.9338947368421053,0.931294452347084,0.9375730994152047
KNeighborsClassifier(n_neighbors=11),11,Original,6,0.9338947368421053,0.9153627311522048,0.9524370524370525
KNeighborsClassifier(n_neighbors=11),11,StandardScaler,6,0.9338947368421053,0.9153627311522048,0.9524370524370525
KNeighborsClassifier(n_neighbors=15),15,MinMaxScaler,9,0.9338947368421053,0.9206258890469418,0.9468233197644962
KNeighborsClassifier(n_neighbors=15),15,RobustScaler,16,0.9338947368421053,0.9102418207681365,0.956720662970663
KNeighborsClassifier(n_neighbors=1),1,RobustScaler,27,0.9338947368421053,0.9418207681365576,0.9297118264704913
KNeighborsClassifier(),5,StandardScaler,10,0.9338947368421053,0.9207681365576101,0.9479650703334913
KNeighborsClassifier(n_neighbors=11),11,StandardScaler,7,0.9338947368421053,0.9153627311522048,0.9524370524370525
KNeighborsClassifier(n_neighbors=1),1,StandardScaler,5,0.9338947368421053,0.9311522048364154,0.9361308677098151
KNeighborsClassifier(n_neighbors=1),1,Original,5,0.9338947368421053,0.9311522048364154,0.9361308677098151
KNeighborsClassifier(n_neighbors=17),17,RobustScaler,10,0.9338947368421053,0.9365576102418208,0.9328707694561352
KNeighborsClassifier(),5,Normalizer,15,0.9338947368421053,0.9260312944523472,0.9419590643274853
KNeighborsClassifier(n_neighbors=1),1,Normalizer,17,0.9338947368421053,0.9418207681365576,0.9302404266480154
KNeighborsClassifier(n_neighbors=13),13,RobustScaler,13,0.9338947368421053,0.9100995732574679,0.9566907464740282
KNeighborsClassifier(n_neighbors=1),1,StandardScaler,24,0.9338947368421053,0.9311522048364154,0.9374679943100995
KNeighborsClassifier(n_neighbors=7),7,RobustScaler,10,0.9338947368421053,0.9207681365576101,0.9478063401747612
KNeighborsClassifier(n_neighbors=9),9,RobustScaler,11,0.9338947368421053,0.9207681365576104,0.9484606450460109
KNeighborsClassifier(n_neighbors=21),21,RobustScaler,10,0.9338947368421053,0.9155049786628734,0.9524259177355152
KNeighborsClassifier(n_neighbors=17),17,QuantileTransformer,10,0.9338947368421053,0.9102418207681365,0.9570976470976472
KNeighborsClassifier(n_neighbors=19),19,QuantileTransformer,12,0.9338947368421053,0.9207681365576104,0.9472222222222222
KNeighborsClassifier(n_neighbors=21),21,Original,9,0.9338947368421053,0.9100995732574679,0.9576658106069871
KNeighborsClassifier(n_neighbors=21),21,Original,10,0.9338947368421053,0.9048364153627311,0.9620875718708536
KNeighborsClassifier(n_neighbors=9),9,QuantileTransformer,10,0.9338947368421053,0.9260312944523472,0.9423301844354475
KNeighborsClassifier(n_neighbors=9),9,Original,10,0.9338947368421053,0.9207681365576101,0.9478063401747612
KNeighborsClassifier(n_neighbors=13),13,QuantileTransformer,16,0.9338947368421053,0.9206258890469415,0.9461981530402583
KNeighborsClassifier(n_neighbors=3),3,MaxAbsScaler,14,0.9338947368421053,0.9207681365576101,0.9462868362868363
KNeighborsClassifier(n_neighbors=3),3,MaxAbsScaler,15,0.9338947368421053,0.9207681365576101,0.9462868362868363
KNeighborsClassifier(n_neighbors=21),21,QuantileTransformer,14,0.9338947368421053,0.9207681365576104,0.9464455664455664
KNeighborsClassifier(n_neighbors=7),7,QuantileTransformer,5,0.9338947368421053,0.931294452347084,0.938385457076086
KNeighborsClassifier(n_neighbors=11),11,QuantileTransformer,9,0.9338947368421053,0.9102418207681365,0.9580158730158731
KNeighborsClassifier(n_neighbors=11),11,RobustScaler,6,0.9338947368421053,0.9153627311522048,0.9524370524370525
KNeighborsClassifier(n_neighbors=15),15,QuantileTransformer,13,0.9338947368421053,0.9155049786628734,0.9514369256474519
KNeighborsClassifier(n_neighbors=11),11,MinMaxScaler,12,0.9338947368421051,0.9206258890469418,0.9466910866910867
KNeighborsClassifier(n_neighbors=3),3,Normalizer,8,0.9338947368421051,0.9418207681365576,0.9283346543937044
KNeighborsClassifier(n_neighbors=13),13,MaxAbsScaler,11,0.9338947368421051,0.9153627311522048,0.9519198448610213
KNeighborsClassifier(n_neighbors=11),11,MaxAbsScaler,11,0.9338947368421051,0.9153627311522048,0.9519198448610213
KNeighborsClassifier(n_neighbors=13),13,Original,12,0.9338947368421051,0.9153627311522048,0.9519198448610213
KNeighborsClassifier(n_neighbors=13),13,QuantileTransformer,11,0.9338596491228071,0.9260312944523472,0.9430875970413839
KNeighborsClassifier(n_neighbors=7),7,Original,11,0.9338596491228071,0.9258890469416785,0.9438191632928475
KNeighborsClassifier(n_neighbors=17),17,Normalizer,14,0.9338596491228071,0.9258890469416785,0.9417599091283302
KNeighborsClassifier(n_neighbors=7),7,Normalizer,15,0.9338596491228071,0.9365576102418208,0.9331704618610909
KNeighborsClassifier(n_neighbors=19),19,Normalizer,14,0.9338596491228071,0.9258890469416785,0.9417599091283302
KNeighborsClassifier(n_neighbors=3),3,QuantileTransformer,9,0.9338596491228071,0.9207681365576101,0.948509485094851
KNeighborsClassifier(n_neighbors=1),1,MaxAbsScaler,21,0.9338596491228071,0.9311522048364154,0.9379217273954115
KNeighborsClassifier(n_neighbors=15),15,QuantileTransformer,10,0.9338596491228071,0.9155049786628734,0.9529279279279279
KNeighborsClassifier(n_neighbors=11),11,RobustScaler,14,0.9338596491228071,0.9207681365576101,0.9477501256913022
KNeighborsClassifier(n_neighbors=1),1,StandardScaler,22,0.9338596491228071,0.9364153627311522,0.9333674051260701
KNeighborsClassifier(n_neighbors=9),9,Original,12,0.9338596491228068,0.9153627311522048,0.9537606837606838
KNeighborsClassifier(n_neighbors=21),21,Normalizer,15,0.9338596491228068,0.9311522048364154,0.9375444675444676
KNeighborsClassifier(n_neighbors=25),25,Normalizer,15,0.9338596491228068,0.9311522048364154,0.9375444675444676
KNeighborsClassifier(n_neighbors=25),25,Normalizer,16,0.9338245614035088,0.9311522048364154,0.9385032311861579
KNeighborsClassifier(n_neighbors=25),25,Normalizer,14,0.9338245614035088,0.9311522048364154,0.937559664928086
KNeighborsClassifier(n_neighbors=21),21,QuantileTransformer,4,0.9338245614035088,0.9207681365576101,0.9472050622050622
KNeighborsClassifier(n_neighbors=23),23,Normalizer,15,0.9338245614035088,0.9364153627311522,0.9338248686130586
KNeighborsClassifier(n_neighbors=23),23,Normalizer,16,0.9338245614035088,0.9311522048364154,0.9385032311861579
KNeighborsClassifier(n_neighbors=19),19,Normalizer,4,0.9337894736842104,0.926031294452347,0.943554530139896
KNeighborsClassifier(),5,Normalizer,4,0.9337894736842104,0.9418207681365576,0.9293945807167887
KNeighborsClassifier(n_neighbors=13),13,Normalizer,4,0.9337543859649123,0.9365576102418208,0.9337254703108361
KNeighborsClassifier(n_neighbors=11),11,RobustScaler,3,0.9313684210526315,0.9155049786628734,0.9459600389012153
KNeighborsClassifier(),5,RobustScaler,6,0.9313684210526315,0.9102418207681368,0.9518423918423917
KNeighborsClassifier(),5,MinMaxScaler,7,0.9313684210526315,0.9155049786628734,0.9459600389012153
KNeighborsClassifier(),5,Original,6,0.9313684210526315,0.9102418207681368,0.9518423918423917
KNeighborsClassifier(n_neighbors=11),11,StandardScaler,3,0.9313684210526315,0.9155049786628734,0.9459600389012153
KNeighborsClassifier(),5,StandardScaler,6,0.9313684210526315,0.9102418207681368,0.9518423918423917
KNeighborsClassifier(n_neighbors=11),11,Original,3,0.9313684210526315,0.9155049786628734,0.9459600389012153
KNeighborsClassifier(),5,StandardScaler,7,0.9313684210526315,0.9102418207681368,0.9518423918423917
KNeighborsClassifier(),5,MinMaxScaler,8,0.9313684210526315,0.9102418207681368,0.9518423918423917
KNeighborsClassifier(n_neighbors=17),17,StandardScaler,14,0.9313333333333332,0.8995732574679943,0.9612944675444675
KNeighborsClassifier(n_neighbors=13),13,MinMaxScaler,3,0.9313333333333332,0.9207681365576104,0.9418996019460415
KNeighborsClassifier(),5,RobustScaler,7,0.9313333333333332,0.9155049786628734,0.9470316470316469
KNeighborsClassifier(n_neighbors=3),3,Original,7,0.9313333333333332,0.9207681365576104,0.9421952316689157
KNeighborsClassifier(n_neighbors=17),17,StandardScaler,15,0.9313333333333332,0.8995732574679943,0.9612944675444675
KNeighborsClassifier(),5,MinMaxScaler,9,0.9313333333333332,0.926031294452347,0.9368532818532819
KNeighborsClassifier(n_neighbors=3),3,Original,8,0.9313333333333332,0.926031294452347,0.9368526897938662
KNeighborsClassifier(),5,MaxAbsScaler,8,0.9313333333333332,0.9102418207681365,0.9518423918423917
KNeighborsClassifier(n_neighbors=9),9,RobustScaler,3,0.9313333333333332,0.9207681365576104,0.9417903197314962
KNeighborsClassifier(n_neighbors=3),3,StandardScaler,7,0.9313333333333332,0.9207681365576104,0.9421952316689157
KNeighborsClassifier(n_neighbors=11),11,MaxAbsScaler,3,0.9313333333333332,0.9207681365576104,0.9418996019460415
KNeighborsClassifier(n_neighbors=7),7,QuantileTransformer,6,0.9313333333333332,0.9155049786628734,0.9459011047246341
KNeighborsClassifier(n_neighbors=21),21,MinMaxScaler,6,0.9313333333333332,0.8995732574679943,0.9616364440513048
KNeighborsClassifier(n_neighbors=11),11,MinMaxScaler,3,0.9313333333333332,0.9207681365576104,0.9418996019460415
KNeighborsClassifier(n_neighbors=17),17,Original,14,0.9313333333333332,0.8995732574679943,0.9612944675444675
KNeighborsClassifier(),5,RobustScaler,3,0.9313333333333332,0.9102418207681365,0.9510293098528393
KNeighborsClassifier(n_neighbors=13),13,MinMaxScaler,8,0.9312982456140351,0.9100995732574682,0.9514831573655103
KNeighborsClassifier(n_neighbors=15),15,QuantileTransformer,11,0.9312982456140351,0.9102418207681365,0.9527231777231776
KNeighborsClassifier(n_neighbors=17),17,QuantileTransformer,11,0.9312982456140351,0.9207681365576101,0.941958386958387
KNeighborsClassifier(),5,MaxAbsScaler,11,0.9312982456140351,0.931294452347084,0.9326029470766313
KNeighborsClassifier(n_neighbors=3),3,MinMaxScaler,3,0.9312982456140351,0.9100995732574679,0.9508256332404941
KNeighborsClassifier(n_neighbors=25),25,RobustScaler,15,0.9312982456140351,0.8995732574679943,0.9611595147779358
KNeighborsClassifier(n_neighbors=15),15,MinMaxScaler,10,0.9312982456140351,0.9155049786628734,0.9468465847877612
KNeighborsClassifier(),5,StandardScaler,3,0.9312982456140351,0.9102418207681365,0.9524244833068363
KNeighborsClassifier(),5,RobustScaler,4,0.9312982456140351,0.9155049786628734,0.9465873015873015
KNeighborsClassifier(n_neighbors=19),19,Original,15,0.9312982456140351,0.8995732574679943,0.9611595147779358
KNeighborsClassifier(),5,MaxAbsScaler,5,0.9312982456140351,0.9102418207681365,0.9515062573886102
KNeighborsClassifier(),5,MaxAbsScaler,3,0.9312982456140351,0.9155049786628734,0.947781954887218
KNeighborsClassifier(),5,Original,3,0.9312982456140351,0.9102418207681365,0.9524244833068363
KNeighborsClassifier(n_neighbors=3),3,QuantileTransformer,6,0.9312982456140351,0.926031294452347,0.9362360336044546
KNeighborsClassifier(n_neighbors=3),3,StandardScaler,3,0.9312982456140351,0.9100995732574679,0.9508256332404941
KNeighborsClassifier(n_neighbors=23),23,MaxAbsScaler,9,0.9312982456140351,0.9048364153627311,0.9570480499892264
KNeighborsClassifier(n_neighbors=21),21,MaxAbsScaler,5,0.9312982456140351,0.8995732574679943,0.9629304029304031
KNeighborsClassifier(n_neighbors=25),25,QuantileTransformer,16,0.9312982456140351,0.8943100995732575,0.9661367249602544
KNeighborsClassifier(),5,RobustScaler,12,0.9312982456140351,0.9207681365576104,0.9429539295392952
KNeighborsClassifier(n_neighbors=15),15,StandardScaler,13,0.9312982456140351,0.8995732574679943,0.9618762042910649
KNeighborsClassifier(n_neighbors=17),17,MaxAbsScaler,10,0.9312982456140351,0.9100995732574682,0.9507744302481145
KNeighborsClassifier(n_neighbors=23),23,StandardScaler,5,0.9312982456140351,0.9048364153627311,0.9573655103066867
KNeighborsClassifier(n_neighbors=21),21,Original,8,0.9312982456140351,0.9153627311522048,0.9471409292461924
KNeighborsClassifier(n_neighbors=19),19,RobustScaler,9,0.9312982456140351,0.9100995732574679,0.951469890943575
KNeighborsClassifier(n_neighbors=1),1,MinMaxScaler,9,0.9312982456140351,0.931294452347084,0.9321834992887623
KNeighborsClassifier(n_neighbors=3),3,MinMaxScaler,9,0.9312982456140351,0.9155049786628734,0.9467460317460317
KNeighborsClassifier(),5,StandardScaler,12,0.9312982456140351,0.9155049786628734,0.9472222222222222
KNeighborsClassifier(n_neighbors=3),3,MaxAbsScaler,13,0.9312982456140351,0.9155049786628734,0.946153846153846
KNeighborsClassifier(),5,Original,4,0.9312982456140351,0.9155049786628734,0.9465873015873015
KNeighborsClassifier(n_neighbors=7),7,StandardScaler,10,0.9312631578947368,0.9207681365576101,0.9420920544604755
KNeighborsClassifier(n_neighbors=13),13,StandardScaler,13,0.9312631578947368,0.9100995732574682,0.9520590520590521
KNeighborsClassifier(n_neighbors=9),9,StandardScaler,13,0.9312631578947368,0.9100995732574682,0.9525641025641025
KNeighborsClassifier(n_neighbors=7),7,StandardScaler,12,0.9312631578947368,0.9100995732574682,0.9520879120879121
KNeighborsClassifier(n_neighbors=13),13,StandardScaler,12,0.9312631578947368,0.9100995732574682,0.9517415917415917
KNeighborsClassifier(n_neighbors=1),1,StandardScaler,23,0.9312631578947368,0.9311522048364154,0.9330777504076606
KNeighborsClassifier(n_neighbors=15),15,MaxAbsScaler,11,0.9312631578947368,0.9153627311522048,0.9463736263736264
KNeighborsClassifier(n_neighbors=17),17,RobustScaler,16,0.9312631578947368,0.9102418207681365,0.9520582706766918
KNeighborsClassifier(n_neighbors=17),17,MaxAbsScaler,9,0.9312631578947368,0.9100995732574682,0.9522373051784816
KNeighborsClassifier(n_neighbors=17),17,MaxAbsScaler,11,0.9312631578947368,0.9100995732574682,0.9517517776341305
KNeighborsClassifier(n_neighbors=25),25,QuantileTransformer,9,0.9312631578947368,0.8995732574679943,0.9627623357035123
KNeighborsClassifier(n_neighbors=19),19,MaxAbsScaler,11,0.9312631578947368,0.9048364153627311,0.957634130575307
KNeighborsClassifier(n_neighbors=23),23,QuantileTransformer,9,0.9312631578947368,0.9048364153627311,0.9576658106069871
KNeighborsClassifier(n_neighbors=21),21,MaxAbsScaler,11,0.9312631578947368,0.9048364153627311,0.9574660633484162
KNeighborsClassifier(n_neighbors=15),15,RobustScaler,15,0.9312631578947368,0.8995732574679943,0.9610172672672673
KNeighborsClassifier(),5,Original,13,0.9312631578947368,0.9102418207681365,0.9519124387545441
KNeighborsClassifier(n_neighbors=1),1,MaxAbsScaler,10,0.9312631578947368,0.9207681365576104,0.9421171171171171
KNeighborsClassifier(n_neighbors=9),9,Original,13,0.9312631578947368,0.9100995732574682,0.9525641025641025
KNeighborsClassifier(n_neighbors=13),13,Original,13,0.9312631578947368,0.9100995732574682,0.9520590520590521
KNeighborsClassifier(n_neighbors=15),15,RobustScaler,14,0.9312631578947368,0.8995732574679943,0.9612066612066613
KNeighborsClassifier(n_neighbors=9),9,QuantileTransformer,5,0.9312631578947368,0.926031294452347,0.938385457076086
KNeighborsClassifier(n_neighbors=17),17,RobustScaler,15,0.9312631578947368,0.8995732574679943,0.9612066612066613
KNeighborsClassifier(n_neighbors=17),17,QuantileTransformer,13,0.9312631578947368,0.9102418207681365,0.9508506958971354
KNeighborsClassifier(n_neighbors=1),1,QuantileTransformer,18,0.9312631578947368,0.9418207681365576,0.9234278002699055
KNeighborsClassifier(n_neighbors=19),19,RobustScaler,10,0.9312631578947368,0.926031294452347,0.9375082640936299
KNeighborsClassifier(n_neighbors=15),15,RobustScaler,10,0.9312631578947368,0.926031294452347,0.9375082640936299
KNeighborsClassifier(n_neighbors=1),1,MaxAbsScaler,27,0.9312631578947368,0.9206258890469415,0.9420602789023842
KNeighborsClassifier(n_neighbors=23),23,Original,9,0.9312631578947368,0.9048364153627311,0.9573748473748473
KNeighborsClassifier(n_neighbors=11),11,MaxAbsScaler,15,0.9312631578947368,0.9100995732574682,0.9517415917415917
KNeighborsClassifier(n_neighbors=7),7,Original,10,0.9312631578947368,0.9207681365576101,0.9420920544604755
KNeighborsClassifier(n_neighbors=21),21,MinMaxScaler,12,0.9312631578947368,0.9048364153627311,0.9562052189296771
KNeighborsClassifier(n_neighbors=11),11,MaxAbsScaler,14,0.9312631578947368,0.9100995732574682,0.9517415917415917
KNeighborsClassifier(n_neighbors=11),11,MinMaxScaler,11,0.9312631578947368,0.9153627311522048,0.9465230194641959
KNeighborsClassifier(n_neighbors=9),9,QuantileTransformer,15,0.9312631578947368,0.9155049786628734,0.9461281061281062
KNeighborsClassifier(n_neighbors=23),23,QuantileTransformer,15,0.9312631578947368,0.9153627311522048,0.9458799356632174
KNeighborsClassifier(n_neighbors=9),9,RobustScaler,13,0.9312631578947368,0.9048364153627311,0.9568697968697968
KNeighborsClassifier(n_neighbors=3),3,MinMaxScaler,12,0.9312631578947368,0.9153627311522048,0.9460964260964261
KNeighborsClassifier(n_neighbors=11),11,MaxAbsScaler,13,0.9312631578947368,0.9153627311522048,0.9465034965034965
KNeighborsClassifier(n_neighbors=25),25,StandardScaler,10,0.9312280701754387,0.9100995732574679,0.9517848920944896
KNeighborsClassifier(),5,Original,10,0.9312280701754387,0.9207681365576101,0.9436967776505645
KNeighborsClassifier(n_neighbors=17),17,MinMaxScaler,9,0.9312280701754387,0.9100995732574679,0.9524026527122503
KNeighborsClassifier(n_neighbors=21),21,StandardScaler,10,0.9312280701754387,0.9048364153627311,0.9574991778087754
KNeighborsClassifier(n_neighbors=3),3,StandardScaler,12,0.9312280701754387,0.9100995732574679,0.9516605616605617
KNeighborsClassifier(n_neighbors=9),9,QuantileTransformer,11,0.9312280701754387,0.9260312944523472,0.9381491247344906
KNeighborsClassifier(),5,MinMaxScaler,10,0.9312280701754387,0.9260312944523472,0.9379824919362788
KNeighborsClassifier(n_neighbors=21),21,RobustScaler,9,0.9312280701754387,0.9048364153627311,0.9573748473748473
KNeighborsClassifier(n_neighbors=1),1,RobustScaler,5,0.9312280701754387,0.9311522048364154,0.9315424736477368
KNeighborsClassifier(n_neighbors=25),25,Original,10,0.9312280701754387,0.9100995732574679,0.9517848920944896
KNeighborsClassifier(n_neighbors=7),7,StandardScaler,11,0.9312280701754385,0.9206258890469418,0.9438191632928475
KNeighborsClassifier(),5,MinMaxScaler,13,0.9312280701754385,0.9155049786628734,0.9464211811580233
KNeighborsClassifier(n_neighbors=11),11,RobustScaler,11,0.9312280701754385,0.931294452347084,0.9340524040524041
KNeighborsClassifier(n_neighbors=11),11,MinMaxScaler,14,0.9312280701754385,0.9100995732574682,0.9530969030969031
KNeighborsClassifier(n_neighbors=3),3,Normalizer,13,0.9312280701754385,0.9207681365576101,0.9422039072039071
KNeighborsClassifier(n_neighbors=1),1,MaxAbsScaler,22,0.9312280701754385,0.9258890469416785,0.9379847053531265
KNeighborsClassifier(),5,QuantileTransformer,10,0.9312280701754385,0.9102418207681365,0.9511774932827564
KNeighborsClassifier(n_neighbors=11),11,MinMaxScaler,15,0.9312280701754385,0.9100995732574682,0.9530969030969031
KNeighborsClassifier(),5,QuantileTransformer,5,0.9312280701754385,0.9207681365576104,0.9429453495307154
KNeighborsClassifier(n_neighbors=3),3,Original,13,0.9312280701754385,0.9155049786628734,0.9470389417757838
KNeighborsClassifier(n_neighbors=1),1,QuantileTransformer,9,0.9312280701754385,0.9207681365576104,0.9429539295392952
KNeighborsClassifier(n_neighbors=9),9,RobustScaler,12,0.9312280701754385,0.9153627311522048,0.9490282617111886
KNeighborsClassifier(n_neighbors=3),3,Original,12,0.9312280701754385,0.9153627311522048,0.9473015873015873
KNeighborsClassifier(n_neighbors=13),13,MinMaxScaler,13,0.9312280701754385,0.9153627311522048,0.947560870502047
KNeighborsClassifier(n_neighbors=23),23,RobustScaler,9,0.9312280701754385,0.8995732574679943,0.9629210658622422
KNeighborsClassifier(n_neighbors=23),23,Normalizer,14,0.9311929824561404,0.9258890469416785,0.9374009347693558
KNeighborsClassifier(n_neighbors=11),11,Original,11,0.9311929824561404,0.9258890469416784,0.9392216940098839
KNeighborsClassifier(n_neighbors=1),1,QuantileTransformer,19,0.9311929824561404,0.9365576102418208,0.9288086303939963
KNeighborsClassifier(n_neighbors=21),21,Normalizer,14,0.9311929824561404,0.9258890469416785,0.9374009347693558
KNeighborsClassifier(n_neighbors=9),9,Normalizer,14,0.9311929824561404,0.9365576102418208,0.9281772094994174
KNeighborsClassifier(n_neighbors=13),13,QuantileTransformer,13,0.9311929824561404,0.9155049786628734,0.9467458667458667
KNeighborsClassifier(n_neighbors=17),17,Normalizer,4,0.9311578947368421,0.9207681365576104,0.9432542298395956
KNeighborsClassifier(n_neighbors=19),19,QuantileTransformer,4,0.9311578947368421,0.9153627311522048,0.9465640365640364
KNeighborsClassifier(n_neighbors=9),9,Normalizer,4,0.9311228070175439,0.9365576102418208,0.9291100856954515
KNeighborsClassifier(n_neighbors=7),7,Normalizer,4,0.9311228070175439,0.931294452347084,0.9337254703108361
KNeighborsClassifier(n_neighbors=11),11,Normalizer,4,0.9311228070175439,0.9365576102418208,0.9291100856954515
KNeighborsClassifier(n_neighbors=3),3,Original,6,0.9287017543859649,0.9155049786628734,0.9416262416262416
KNeighborsClassifier(n_neighbors=15),15,StandardScaler,15,0.9287017543859649,0.8943100995732575,0.9609770072270072
KNeighborsClassifier(n_neighbors=3),3,MinMaxScaler,8,0.9287017543859649,0.9155049786628734,0.9416262416262416
KNeighborsClassifier(n_neighbors=3),3,StandardScaler,8,0.9287017543859649,0.9207681365576104,0.9363128787277393
KNeighborsClassifier(n_neighbors=13),13,MaxAbsScaler,3,0.9287017543859649,0.9155049786628734,0.94156346749226
KNeighborsClassifier(n_neighbors=15),15,Original,14,0.9287017543859649,0.8943100995732575,0.9609770072270072
KNeighborsClassifier(n_neighbors=3),3,StandardScaler,6,0.9287017543859649,0.9155049786628734,0.9416262416262416
KNeighborsClassifier(n_neighbors=3),3,RobustScaler,6,0.9287017543859649,0.9155049786628734,0.9416262416262416
KNeighborsClassifier(n_neighbors=17),17,Original,15,0.9286666666666668,0.8943100995732575,0.9611595147779358
KNeighborsClassifier(n_neighbors=23),23,QuantileTransformer,11,0.9286666666666668,0.9155049786628734,0.9417903197314962
KNeighborsClassifier(n_neighbors=17),17,Original,13,0.9286666666666668,0.8943100995732575,0.961686810351671
KNeighborsClassifier(n_neighbors=23),23,MinMaxScaler,12,0.9286666666666668,0.9048364153627311,0.9506157000893843
KNeighborsClassifier(n_neighbors=19),19,QuantileTransformer,11,0.9286666666666668,0.9155049786628734,0.9419123669123669
KNeighborsClassifier(n_neighbors=25),25,Original,13,0.9286666666666668,0.8943100995732575,0.9608420544604754
KNeighborsClassifier(n_neighbors=3),3,MaxAbsScaler,4,0.9286666666666668,0.9155049786628734,0.9411738285422496
KNeighborsClassifier(n_neighbors=15),15,MaxAbsScaler,13,0.9286666666666668,0.8995732574679943,0.9559938513498885
KNeighborsClassifier(n_neighbors=19),19,MaxAbsScaler,9,0.9286666666666668,0.8995732574679943,0.9570480499892264
KNeighborsClassifier(n_neighbors=15),15,MaxAbsScaler,14,0.9286666666666668,0.8995732574679943,0.9559938513498885
KNeighborsClassifier(n_neighbors=15),15,MaxAbsScaler,9,0.9286666666666668,0.9100995732574682,0.9459369388781151
KNeighborsClassifier(n_neighbors=3),3,RobustScaler,8,0.9286666666666668,0.9207681365576101,0.9367177370273344
KNeighborsClassifier(n_neighbors=23),23,MaxAbsScaler,11,0.9286666666666668,0.8943100995732575,0.9618762042910649
KNeighborsClassifier(n_neighbors=7),7,MaxAbsScaler,12,0.9286666666666668,0.9155049786628734,0.9420940170940171
KNeighborsClassifier(n_neighbors=3),3,RobustScaler,7,0.9286666666666668,0.9207681365576101,0.9363459931880984
KNeighborsClassifier(n_neighbors=23),23,MaxAbsScaler,12,0.9286666666666668,0.8995732574679943,0.9565082389230997
