Modelos,Vizinhos Proximos,Escala dos Dados,Variáveis Utilizadas,Acurácia Média,Recall Médio,Precisão Média
KNeighborsClassifier(n_neighbors=21),21,RobustScaler,24,0.9497543859649122,0.931294452347084,0.9688034188034187
KNeighborsClassifier(n_neighbors=11),11,RobustScaler,23,0.9497543859649122,0.9365576102418208,0.9638326585695006
KNeighborsClassifier(n_neighbors=21),21,RobustScaler,23,0.9497543859649122,0.931294452347084,0.9688034188034187
KNeighborsClassifier(n_neighbors=19),19,Original,28,0.9497543859649122,0.931294452347084,0.9688034188034187
KNeighborsClassifier(n_neighbors=15),15,RobustScaler,22,0.9497543859649122,0.931294452347084,0.9688034188034187
KNeighborsClassifier(n_neighbors=17),17,RobustScaler,22,0.9497543859649122,0.931294452347084,0.9688034188034187
KNeighborsClassifier(n_neighbors=13),13,RobustScaler,20,0.9497543859649122,0.9312944523470839,0.9689608636977057
KNeighborsClassifier(),5,Original,22,0.9497543859649122,0.9418207681365576,0.9583882783882783
KNeighborsClassifier(),5,StandardScaler,21,0.9497543859649122,0.9365576102418208,0.9644871794871793
KNeighborsClassifier(n_neighbors=19),19,Original,22,0.9497543859649122,0.931294452347084,0.9688034188034187
KNeighborsClassifier(n_neighbors=3),3,Normalizer,25,0.9497543859649122,0.9470839260312947,0.9538034188034187
KNeighborsClassifier(n_neighbors=3),3,Normalizer,27,0.9497543859649122,0.9418207681365576,0.9582771030139451
KNeighborsClassifier(n_neighbors=17),17,StandardScaler,21,0.9497543859649122,0.931294452347084,0.9688034188034187
KNeighborsClassifier(n_neighbors=19),19,StandardScaler,21,0.9497543859649122,0.931294452347084,0.9688034188034187
KNeighborsClassifier(n_neighbors=9),9,Original,19,0.9497543859649122,0.9418207681365576,0.9579503056283242
KNeighborsClassifier(n_neighbors=23),23,Original,21,0.9497543859649122,0.931294452347084,0.9688034188034187
KNeighborsClassifier(n_neighbors=3),3,Original,27,0.9497543859649122,0.9365576102418208,0.9633980133980133
KNeighborsClassifier(),5,MaxAbsScaler,30,0.9497543859649122,0.9418207681365576,0.9582771030139451
KNeighborsClassifier(n_neighbors=21),21,QuantileTransformer,20,0.9497543859649122,0.9470839260312944,0.9533674883674884
KNeighborsClassifier(n_neighbors=13),13,StandardScaler,25,0.9497543859649122,0.931294452347084,0.9686446886446886
KNeighborsClassifier(n_neighbors=15),15,RobustScaler,30,0.9497543859649122,0.931294452347084,0.9689535689535689
KNeighborsClassifier(),5,MinMaxScaler,27,0.9497543859649122,0.9418207681365576,0.9582771030139451
KNeighborsClassifier(n_neighbors=15),15,RobustScaler,29,0.9497543859649122,0.931294452347084,0.9689535689535689
KNeighborsClassifier(n_neighbors=15),15,RobustScaler,27,0.9497543859649122,0.931294452347084,0.9689535689535689
KNeighborsClassifier(n_neighbors=3),3,StandardScaler,29,0.9497543859649122,0.9418207681365576,0.9582771030139451
KNeighborsClassifier(n_neighbors=19),19,Original,27,0.9497543859649122,0.931294452347084,0.9688034188034187
KNeighborsClassifier(n_neighbors=17),17,StandardScaler,26,0.9497543859649122,0.931294452347084,0.9689535689535689
KNeighborsClassifier(n_neighbors=15),15,StandardScaler,28,0.9497543859649122,0.931294452347084,0.9689535689535689
KNeighborsClassifier(),5,RobustScaler,18,0.9497192982456142,0.9365576102418208,0.9627954501638711
KNeighborsClassifier(n_neighbors=3),3,StandardScaler,23,0.9497192982456142,0.9365576102418208,0.9628344249396882
KNeighborsClassifier(n_neighbors=11),11,RobustScaler,18,0.9497192982456142,0.931294452347084,0.9692307692307693
KNeighborsClassifier(n_neighbors=9),9,StandardScaler,19,0.9497192982456142,0.9418207681365576,0.9580852583948559
KNeighborsClassifier(n_neighbors=7),7,StandardScaler,19,0.9497192982456142,0.9418207681365576,0.957698925067346
KNeighborsClassifier(n_neighbors=3),3,Original,19,0.9497192982456142,0.9418207681365576,0.9588612368024133
KNeighborsClassifier(n_neighbors=9),9,MinMaxScaler,29,0.9497192982456142,0.9365576102418208,0.964081774081774
KNeighborsClassifier(n_neighbors=13),13,Normalizer,6,0.9497192982456142,0.962873399715505,0.9399624765478423
KNeighborsClassifier(n_neighbors=7),7,RobustScaler,26,0.9497192982456142,0.9365576102418208,0.9631043304727515
KNeighborsClassifier(n_neighbors=19),19,RobustScaler,28,0.9497192982456142,0.9364153627311522,0.9626994721731563
KNeighborsClassifier(n_neighbors=3),3,Original,23,0.9497192982456142,0.9365576102418208,0.9628344249396882
KNeighborsClassifier(),5,StandardScaler,30,0.9497192982456142,0.9418207681365576,0.9583674883674883
KNeighborsClassifier(),5,Original,24,0.9497192982456142,0.9418207681365576,0.9583674883674883
KNeighborsClassifier(n_neighbors=7),7,Original,24,0.9497192982456142,0.9418207681365576,0.9583674883674883
KNeighborsClassifier(n_neighbors=9),9,Original,30,0.949719298245614,0.9418207681365576,0.9585262185262184
KNeighborsClassifier(),5,Original,26,0.949719298245614,0.9365576102418208,0.9631354026090868
KNeighborsClassifier(n_neighbors=3),3,RobustScaler,25,0.949719298245614,0.9470839260312944,0.953668466036887
KNeighborsClassifier(n_neighbors=1),1,QuantileTransformer,22,0.949719298245614,0.9470839260312944,0.9540343196954236
KNeighborsClassifier(n_neighbors=3),3,StandardScaler,19,0.949719298245614,0.9365576102418208,0.9638544891640868
KNeighborsClassifier(n_neighbors=19),19,RobustScaler,27,0.949719298245614,0.9311522048364154,0.9682636077372919
KNeighborsClassifier(n_neighbors=25),25,Normalizer,21,0.949719298245614,0.9364153627311522,0.9632928475033739
KNeighborsClassifier(n_neighbors=3),3,QuantileTransformer,24,0.949719298245614,0.9418207681365576,0.958119658119658
KNeighborsClassifier(n_neighbors=9),9,Normalizer,17,0.949719298245614,0.9469416785206258,0.9534188034188034
KNeighborsClassifier(n_neighbors=15),15,Normalizer,16,0.949719298245614,0.941678520625889,0.957992607992608
KNeighborsClassifier(n_neighbors=13),13,RobustScaler,27,0.949719298245614,0.931294452347084,0.9694871794871794
KNeighborsClassifier(),5,QuantileTransformer,19,0.949719298245614,0.9523470839260313,0.9482343679712102
KNeighborsClassifier(n_neighbors=7),7,RobustScaler,18,0.949719298245614,0.931294452347084,0.9689608636977057
KNeighborsClassifier(n_neighbors=3),3,Normalizer,24,0.949719298245614,0.9522048364153626,0.9478582023318864
KNeighborsClassifier(n_neighbors=13),13,Normalizer,16,0.949719298245614,0.9364153627311522,0.963089133089133
KNeighborsClassifier(n_neighbors=13),13,QuantileTransformer,17,0.949719298245614,0.9364153627311522,0.9625810020546863
KNeighborsClassifier(n_neighbors=17),17,Normalizer,16,0.949719298245614,0.9364153627311522,0.9632478632478634
KNeighborsClassifier(),5,Normalizer,11,0.949719298245614,0.9470839260312944,0.9533783783783785
KNeighborsClassifier(n_neighbors=7),7,StandardScaler,25,0.949719298245614,0.9470839260312944,0.95324657798342
KNeighborsClassifier(n_neighbors=3),3,StandardScaler,26,0.949719298245614,0.9365576102418208,0.9634053081421502
KNeighborsClassifier(),5,StandardScaler,29,0.949719298245614,0.9418207681365576,0.9585262185262184
KNeighborsClassifier(n_neighbors=9),9,Original,27,0.949719298245614,0.9418207681365576,0.9589608636977058
KNeighborsClassifier(n_neighbors=7),7,Original,29,0.949719298245614,0.9418207681365576,0.9585097358781569
KNeighborsClassifier(n_neighbors=23),23,Normalizer,20,0.949719298245614,0.9364153627311522,0.9632928475033739
KNeighborsClassifier(),5,RobustScaler,27,0.9496842105263159,0.9418207681365576,0.9582533256217467
KNeighborsClassifier(n_neighbors=7),7,Original,30,0.9496842105263159,0.9470839260312947,0.9538755895366936
KNeighborsClassifier(n_neighbors=11),11,Normalizer,7,0.9496842105263157,0.962873399715505,0.9395576182482472
KNeighborsClassifier(n_neighbors=7),7,Normalizer,6,0.9496842105263157,0.962873399715505,0.9392731232269101
KNeighborsClassifier(n_neighbors=7),7,RobustScaler,19,0.9496842105263157,0.9365576102418208,0.9630712160123925
KNeighborsClassifier(n_neighbors=15),15,Normalizer,7,0.9496842105263157,0.962873399715505,0.9395576182482472
KNeighborsClassifier(n_neighbors=7),7,Original,28,0.9496842105263157,0.9470839260312944,0.9538920721847551
KNeighborsClassifier(n_neighbors=9),9,Normalizer,8,0.9496842105263157,0.962873399715505,0.9395576182482472
KNeighborsClassifier(n_neighbors=13),13,Normalizer,11,0.9496842105263157,0.9576102418207683,0.9450479466333125
KNeighborsClassifier(n_neighbors=9),9,Normalizer,6,0.9496842105263157,0.9576102418207683,0.9445362811216469
KNeighborsClassifier(n_neighbors=1),1,QuantileTransformer,27,0.9496842105263157,0.9523470839260313,0.9491709745689206
KNeighborsClassifier(n_neighbors=7),7,Original,27,0.9496842105263157,0.9470839260312944,0.9538920721847551
KNeighborsClassifier(n_neighbors=13),13,QuantileTransformer,18,0.9496842105263157,0.9418207681365576,0.9586257309941522
KNeighborsClassifier(n_neighbors=7),7,RobustScaler,27,0.9496842105263157,0.9418207681365576,0.9582698082698082
KNeighborsClassifier(n_neighbors=15),15,Normalizer,11,0.9496842105263157,0.9576102418207683,0.9450479466333125
KNeighborsClassifier(n_neighbors=7),7,RobustScaler,28,0.9496842105263157,0.9418207681365576,0.9584120557804768
KNeighborsClassifier(n_neighbors=7),7,Normalizer,17,0.9496842105263157,0.9469416785206259,0.9534412955465588
KNeighborsClassifier(n_neighbors=11),11,Normalizer,6,0.9496842105263157,0.962873399715505,0.9395576182482472
KNeighborsClassifier(n_neighbors=1),1,QuantileTransformer,29,0.9496842105263157,0.9523470839260313,0.948654970760234
KNeighborsClassifier(n_neighbors=25),25,Original,18,0.9471929824561404,0.9207681365576104,0.9729498729498729
KNeighborsClassifier(n_neighbors=23),23,Original,23,0.9471929824561404,0.9155049786628734,0.9783466983466983
KNeighborsClassifier(n_neighbors=11),11,MinMaxScaler,24,0.9471929824561404,0.926031294452347,0.9675358875358876
KNeighborsClassifier(n_neighbors=23),23,Original,18,0.9471929824561404,0.9207681365576104,0.9729498729498729
KNeighborsClassifier(n_neighbors=9),9,MinMaxScaler,23,0.9471929824561404,0.931294452347084,0.9625572246624878
KNeighborsClassifier(n_neighbors=21),21,Original,18,0.9471929824561404,0.9207681365576104,0.9729498729498729
KNeighborsClassifier(),5,MaxAbsScaler,22,0.9471929824561404,0.926031294452347,0.9675358875358876
KNeighborsClassifier(n_neighbors=21),21,MinMaxScaler,18,0.9471929824561404,0.926031294452347,0.9676946176946177
KNeighborsClassifier(n_neighbors=25),25,MinMaxScaler,23,0.9471929824561404,0.9207681365576104,0.972623075564252
KNeighborsClassifier(n_neighbors=9),9,MinMaxScaler,8,0.9471578947368421,0.9365576102418208,0.9578655578655578
KNeighborsClassifier(n_neighbors=23),23,Original,26,0.9471578947368421,0.9207681365576104,0.9735267656320288
KNeighborsClassifier(n_neighbors=21),21,StandardScaler,26,0.9471578947368421,0.9207681365576104,0.9735267656320288
KNeighborsClassifier(n_neighbors=9),9,Original,6,0.9471578947368421,0.9365576102418208,0.958150052886895
KNeighborsClassifier(n_neighbors=19),19,Original,30,0.9471578947368421,0.926031294452347,0.9677945628410024
KNeighborsClassifier(n_neighbors=25),25,Original,25,0.9471578947368421,0.9207681365576104,0.9733680354732985
KNeighborsClassifier(n_neighbors=3),3,MaxAbsScaler,29,0.9471578947368421,0.931294452347084,0.9625572246624878
KNeighborsClassifier(n_neighbors=19),19,StandardScaler,26,0.9471578947368421,0.9207681365576104,0.9735267656320288
KNeighborsClassifier(n_neighbors=17),17,StandardScaler,29,0.9471578947368421,0.931294452347084,0.9620802771267167
KNeighborsClassifier(n_neighbors=19),19,StandardScaler,30,0.9471578947368421,0.926031294452347,0.9677945628410024
KNeighborsClassifier(n_neighbors=9),9,StandardScaler,20,0.9471578947368421,0.9365576102418208,0.9595701260656331
KNeighborsClassifier(n_neighbors=13),13,MaxAbsScaler,5,0.9471578947368421,0.926031294452347,0.9683760683760685
KNeighborsClassifier(n_neighbors=21),21,MinMaxScaler,27,0.9471578947368421,0.926031294452347,0.9677945628410024
KNeighborsClassifier(n_neighbors=25),25,StandardScaler,21,0.9471578947368421,0.9207681365576104,0.9733680354732985
KNeighborsClassifier(n_neighbors=9),9,MinMaxScaler,6,0.9471578947368421,0.931294452347084,0.9631208131208131
KNeighborsClassifier(n_neighbors=17),17,Original,26,0.9471578947368421,0.9207681365576104,0.9735267656320288
KNeighborsClassifier(),5,MinMaxScaler,20,0.9471578947368421,0.926031294452347,0.968421052631579
KNeighborsClassifier(n_neighbors=17),17,MinMaxScaler,30,0.9471578947368421,0.926031294452347,0.9677945628410024
KNeighborsClassifier(n_neighbors=23),23,MinMaxScaler,30,0.9471578947368421,0.926031294452347,0.9679626300678932
KNeighborsClassifier(n_neighbors=19),19,StandardScaler,18,0.9471578947368421,0.9207681365576101,0.9731152204836416
KNeighborsClassifier(n_neighbors=19),19,Original,18,0.9471578947368421,0.9207681365576101,0.9731152204836416
KNeighborsClassifier(n_neighbors=11),11,MinMaxScaler,25,0.9471578947368421,0.931294452347084,0.9628417196838249
KNeighborsClassifier(n_neighbors=9),9,MaxAbsScaler,9,0.9471578947368421,0.9365576102418208,0.9581421502474134
KNeighborsClassifier(n_neighbors=9),9,MinMaxScaler,7,0.9471578947368421,0.931294452347084,0.9631208131208131
KNeighborsClassifier(n_neighbors=21),21,MinMaxScaler,26,0.9471578947368421,0.926031294452347,0.9679626300678932
KNeighborsClassifier(n_neighbors=21),21,MinMaxScaler,29,0.9471578947368421,0.926031294452347,0.9677945628410024
KNeighborsClassifier(n_neighbors=21),21,MinMaxScaler,28,0.947157894736842,0.926031294452347,0.9676444126908523
KNeighborsClassifier(n_neighbors=23),23,StandardScaler,28,0.947157894736842,0.926031294452347,0.9676444126908523
KNeighborsClassifier(n_neighbors=23),23,MaxAbsScaler,28,0.947157894736842,0.926031294452347,0.9676444126908523
KNeighborsClassifier(n_neighbors=19),19,MinMaxScaler,28,0.947157894736842,0.926031294452347,0.9676444126908523
KNeighborsClassifier(n_neighbors=11),11,MinMaxScaler,6,0.9471228070175439,0.9365576102418208,0.9584749034749034
KNeighborsClassifier(n_neighbors=11),11,MaxAbsScaler,12,0.9471228070175439,0.9365576102418208,0.9575335775335775
KNeighborsClassifier(n_neighbors=19),19,QuantileTransformer,19,0.9471228070175439,0.931294452347084,0.9628205128205127
KNeighborsClassifier(n_neighbors=15),15,StandardScaler,5,0.9471228070175439,0.931294452347084,0.9641891891891892
KNeighborsClassifier(n_neighbors=17),17,MinMaxScaler,5,0.9471228070175439,0.9258890469416785,0.9681365576102419
KNeighborsClassifier(n_neighbors=21),21,Original,27,0.9471228070175439,0.926031294452347,0.9688034188034187
KNeighborsClassifier(n_neighbors=9),9,MaxAbsScaler,10,0.9471228070175439,0.931294452347084,0.9631208131208131
KNeighborsClassifier(n_neighbors=19),19,RobustScaler,23,0.9471228070175439,0.926031294452347,0.9688034188034187
KNeighborsClassifier(n_neighbors=3),3,RobustScaler,26,0.9471228070175439,0.9470839260312944,0.9488034188034188
KNeighborsClassifier(n_neighbors=3),3,MaxAbsScaler,27,0.9471228070175439,0.9311522048364154,0.9624149771518192
KNeighborsClassifier(n_neighbors=21),21,RobustScaler,6,0.9471228070175439,0.9311522048364154,0.9622542046690654
KNeighborsClassifier(n_neighbors=15),15,Original,5,0.9471228070175439,0.931294452347084,0.9641891891891892
KNeighborsClassifier(),5,MaxAbsScaler,29,0.9471228070175439,0.9418207681365576,0.9534188034188034
KNeighborsClassifier(n_neighbors=17),17,QuantileTransformer,5,0.9471228070175439,0.9418207681365576,0.9534962406015037
KNeighborsClassifier(n_neighbors=3),3,MaxAbsScaler,18,0.9471228070175439,0.931294452347084,0.9641025641025642
KNeighborsClassifier(),5,MaxAbsScaler,28,0.9471228070175439,0.9418207681365576,0.9534188034188034
KNeighborsClassifier(n_neighbors=13),13,RobustScaler,17,0.9471228070175439,0.9258890469416784,0.9681365576102419
KNeighborsClassifier(n_neighbors=15),15,RobustScaler,18,0.9471228070175439,0.931294452347084,0.9644736842105264
KNeighborsClassifier(n_neighbors=3),3,Original,22,0.9471228070175439,0.9365576102418208,0.9569924812030075
KNeighborsClassifier(n_neighbors=15),15,QuantileTransformer,18,0.9471228070175439,0.9258890469416785,0.9670906200317966
KNeighborsClassifier(n_neighbors=25),25,RobustScaler,21,0.9471228070175439,0.9207681365576101,0.9732330827067669
KNeighborsClassifier(n_neighbors=23),23,RobustScaler,22,0.9471228070175439,0.926031294452347,0.9686446886446886
KNeighborsClassifier(n_neighbors=25),25,RobustScaler,23,0.9471228070175439,0.926031294452347,0.9686446886446886
KNeighborsClassifier(n_neighbors=9),9,Original,23,0.9471228070175439,0.931294452347084,0.9633997155049787
KNeighborsClassifier(n_neighbors=17),17,RobustScaler,23,0.9471228070175439,0.926031294452347,0.9688034188034187
KNeighborsClassifier(),5,RobustScaler,23,0.9471228070175439,0.931294452347084,0.9638326585695006
KNeighborsClassifier(n_neighbors=17),17,RobustScaler,24,0.9471228070175439,0.926031294452347,0.9688034188034187
KNeighborsClassifier(n_neighbors=9),9,MinMaxScaler,25,0.9471228070175439,0.9365576102418208,0.958118372855215
KNeighborsClassifier(n_neighbors=17),17,Original,21,0.9471228070175439,0.931294452347084,0.9632478632478632
KNeighborsClassifier(n_neighbors=23),23,RobustScaler,23,0.9471228070175439,0.926031294452347,0.9688034188034187
KNeighborsClassifier(n_neighbors=15),15,Original,6,0.9471228070175439,0.931294452347084,0.9641891891891892
KNeighborsClassifier(),5,QuantileTransformer,23,0.9471228070175439,0.9365576102418208,0.9573986247670458
KNeighborsClassifier(n_neighbors=21),21,StandardScaler,20,0.9471228070175439,0.926031294452347,0.968421052631579
KNeighborsClassifier(n_neighbors=21),21,Original,30,0.9471228070175437,0.9258890469416784,0.9673678203089967
KNeighborsClassifier(n_neighbors=13),13,Normalizer,12,0.9470877192982456,0.9418207681365576,0.9528789923526766
KNeighborsClassifier(n_neighbors=23),23,Normalizer,11,0.9470877192982456,0.9576102418207683,0.9387899235267657
KNeighborsClassifier(n_neighbors=13),13,Normalizer,10,0.9470877192982456,0.9470839260312944,0.9488045738045738
